10 1e3df202f366b1232df9f6c984fc1141acad90e8 ima-ng sha256:ef225a7b552aa843a69a11f00626fc4ee82cad39b1418e40e4b70f97374a26ea boot_aggregate
10 74602a18f81c8ae905a2f09aeca6868dfb60e59b ima-ng sha256:26f5f5a706dd766158c01c7a9f4c75814a77519e9a4f7489a3cf8cf6312e8aef /init
10 b48c0826631e9126041409bb404fdb09bacfb186 ima-ng sha256:836e212c2f9cbcc71abaa15fb6d5f6db8cab23fe25b2f58051c80c6bdee35cd5 /usr/bin/sh
10 e1fafc38c0e797bdebcb86da48f1fb55b2d23e77 ima-ng sha256:6222a16be7f2d458d6870efe6e715fc0c8d45766fb79cf7dcc3125538d703e28 /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
10 8aa49845aeb7785739670e7bc33d292710a488de ima-ng sha256:7a11600d4f498e74eacf11fc9c22fa5e6f965222b9eba92410229686ef3e5e2d /etc/ld.so.cache
10 4ca1078e1b518f80f338eb7923447ae7c59e1084 ima-ng sha256:511f825ee075610ac9c0f7f91e2c13de2000d0f7b859f6461137e809a0a009d0 /usr/lib/x86_64-linux-gnu/libc.so.6
10 0f8b2256c6159adfec34fc26b0f70f62b189e9a6 ima-ng sha256:91f2413151b7b0451ce0b6cedc7e5919931acf792d9a26645c0deb3bc230d9fe /conf/arch.conf
10 a650ca22d9c180e30ada58a1c5e848ff42d0ad3c ima-ng sha256:e8dd8ab00c5c23384e388bcfe98c37fc3b5ee4beaf13f1194ac8545e7695243a /conf/initramfs.conf
10 bd2f5b4c2d2c83da419726cf6e6645a000c7d431 ima-ng sha256:6358cb0bc4784bb8dc13d5c9beaf65d5e88f51c9a459daeed0f1311bfc07aa96 /scripts/functions
10 0b886ce4aa6cf1edb0418626cda219b8c25b244b ima-ng sha256:bcd75816cc3b5b382097d23093ea3c3c35408ff51c7851f60ef01c84fc5b2796 /scripts/init-top/ORDER
10 914cb131eab82c470233dd0568026ef46f720ad0 ima-ng sha256:59697cff80663c30132578d3fc6128692ff15826b4e32df3468e85db03ba3b93 /scripts/init-top/all_generic_ide
10 0d0059a86ebd7752476a86167a54abb11a76f6df ima-ng sha256:50d990344cb18e8fad0d77992e68ca2c504283d578abb358ffbd90342a03ebf2 /scripts/init-top/blacklist
10 5477a83ac8ad3fa635050ffca415c76181c7c4e8 ima-ng sha256:5893d2c4c9426b2d6166586cb5bd1852be8fa22ba2984b9e1b2ca15f8b9cca5f /scripts/init-top/udev
10 5025b8393d0179f9df0634dfa1f3641f13c73431 ima-ng sha256:088a35ec802331ace8897df537b3089f7ebe304f59dd96d6026c72c38bf4a6ba /usr/bin/udevadm
10 f1e39d5115fee8e8678eafd7b0d9218c730d3cb2 ima-ng sha256:1f5247285409ec89990e9fe384d78dfb2ae6ec8e210a2657073babc8d6b7e54f /usr/lib/x86_64-linux-gnu/libacl.so.1.1.2302
10 a6f2205c0f0229459efdf5601e21c2086d756398 ima-ng sha256:b3d365c32f258eb7ee2eed1b37415cb623a026915e2d8ff0a8e13cfbaaee7e93 /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
10 e6261dbe3d50be0f52341c508f669f421935574b ima-ng sha256:a1869a5b9d78e067f047751eae7bb3f230228fc06cab8bcef5ad76466682247c /usr/lib/x86_64-linux-gnu/libkmod.so.2.4.1
10 11fca4329764bd17de41a742a7183218aefd33cd ima-ng sha256:0e62ac3921a103914968b82c8c8514f34a056f4c9ac3d1ab927ca35de383ae02 /usr/lib/x86_64-linux-gnu/libcap.so.2.66
10 42b2b1505dacf4c0d8d3ce0a068527d121ac820b ima-ng sha256:0ec0843463f90e227b0e138e1f379774f50b5514bd7f5dbd4c8a87aca0aa6670 /usr/lib/x86_64-linux-gnu/libselinux.so.1
10 52f899a84ff82c39cfe8ceb43e3a5511f277ac75 ima-ng sha256:0a2128bc10841fb29e76d08d945864dfb0b6a66da5df6df5d8299197439e54bb /usr/lib/x86_64-linux-gnu/libzstd.so.1.5.5
10 47708e106f5ea332c9cd0ee60c055bb9b334e436 ima-ng sha256:a9793942a8a5f6f4d0f523ef9e0a5be4f0033f2c6c28520cd2b4e706d53c6e17 /usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5
10 b2fc4de3998ceea0362ba95e7bfed8aa5c930e64 ima-ng sha256:fca80f7e62d9507f4385f2febcf4b1a1507273e6d4445bf58961078d8af9acec /usr/lib/x86_64-linux-gnu/libcrypto.so.3
10 0b5b2c33820fd3fb09d04c7b0236270e0aae7ea4 ima-ng sha256:e00576d71d81d3ba0cfa4903c835a44a8723aac96f72f79ff75200b4cff9071b /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.11.2
10 98f7908e3a8800fb95c40b694aba3d49a4463a7d ima-ng sha256:72bcc7dc13cdacc3ec82832c653e1fc5ae0ca37ead4e3785550f0ce2a6558f45 /etc/udev/udev.conf
10 dfdbc7ad1fbc074de78998f1f4d1b99db5ab677d ima-ng sha256:1fdec4985b23cc8560990da89c4e66f497aaa97d54c1fb3f5c094bef40299af7 /usr/lib/modprobe.d/aliases.conf
10 fa8b3048e2c88b06c94399e6405a75654aefdccf ima-ng sha256:f852fba1cee11675a1ff194ff1ad7983bc2041c2ba448c34d1977ff0ac8c6a5d /etc/modprobe.d/alsa-base.conf
10 62bea0e3edfce4d7d9de37fa0b0281be87a71389 ima-ng sha256:f17b12aa7a202bb4f0ed09cbb45561417986fded2cfcf861364f84c8f3d42fb8 /etc/modprobe.d/amd64-microcode-blacklist.conf
10 e2f0e389e684cce508db9af77fe9d206a878b69f ima-ng sha256:1bca34650bd5b96b3b0a5c880f04e01e8151cae85af7d69c9a00adfaaca6c5bd /etc/modprobe.d/blacklist-ath_pci.conf
10 6f2d39fc005d1ca8ffae39c66d8c8a34d6d59fb6 ima-ng sha256:37c8be8a4b292b28bf683edf18ca2ad77467d0384b6c5c030c11f8d1de4e822d /etc/modprobe.d/blacklist-firewire.conf
10 66cba48617663522e3bbca4c62e42cdcd6f334e6 ima-ng sha256:383278f65de289767c8c0564fa31038a3980e76223160c4c3fb70ddc6fcf403a /etc/modprobe.d/blacklist-framebuffer.conf
10 186abbdee99a47694b04b145777462308bddc61d ima-ng sha256:3830817ba47d81c7f646bc172a8f2d434d226cb1c5909c7f2b23ffaf68af863f /etc/modprobe.d/blacklist-modem.conf
10 d88aacb35298c58c61a7067560beb8b1b5e6532b ima-ng sha256:eae9a7b260d5a361699e8b20d874a29a68a4639b2da7770e7cc432232e34120a /usr/lib/linux-sound-base/noOSS.modprobe.conf
10 b5d26632d10cf264d04f00988754cfaa2d2ed9b1 ima-ng sha256:d63190beb14c3ab0ad848d9ad17cf7eafecf3df9814fe390107ce68659d4d73c /etc/modprobe.d/blacklist-rare-network.conf
10 7b364620213626653beb5123fbc3290015c86a4c ima-ng sha256:6854dbe3a233ab035ae6593c9bb577d1859d32a934e6fb2d60aaba99a4e45cb8 /etc/modprobe.d/blacklist.conf
10 444db51458e7db06bd77a0228a5043cd99c883ca ima-ng sha256:409ab10a6a79f00545b2c9d24b59617078bbc0e4b9b2ab09b937da02c2050782 /usr/lib/modprobe.d/blacklist_linux-hwe-6.14_6.14.0-35-generic.conf
10 d3cfb0093b9a5cea3fa0d1a9da01672e38b9828c ima-ng sha256:e99b6166cf309aa1cbbd296d9fbf93af567148c7316c8d5d7a057cf3e85113ea /usr/lib/modprobe.d/fbdev-blacklist.conf
10 8ff5103795a9205488c6eec3b6e29396e1c8d3cd ima-ng sha256:f17b12aa7a202bb4f0ed09cbb45561417986fded2cfcf861364f84c8f3d42fb8 /etc/modprobe.d/intel-microcode-blacklist.conf
10 0f9a9274ea4784015ec3dfaa9b38b76377bd0880 ima-ng sha256:ff7191f16a3d71e46b980fccabae0b20cfefe9254119e84e4fd6b85ebf3e8170 /etc/modprobe.d/iwlwifi.conf
10 0b9c3fff275c0ef26aa9499b3a73fe5eb5b6da84 ima-ng sha256:4f32a759db263c362ae9533a366add2a65773f6d3ef0d7df9a5260e6b6e7b2e1 /usr/lib/modules/6.14.0-35-generic/modules.softdep
10 a49880860b99d964a3219bc9c8494d3ca80099d4 ima-ng sha256:e5a3958cbd3684b63f3cada6604469cc56f727b106d5524daf5aefa6935a48ce /usr/lib/modprobe.d/systemd.conf
10 e9b6a8c2f4876c7c176ec102aa46a7a61c3a8503 ima-ng sha256:f60d3dbdce8a22955aa3f255c2514b22380f733cbc760a47ddc447d2204443b2 /usr/lib/modules/6.14.0-35-generic/modules.dep.bin
10 806a0ac3a82c2c1da5e6f6253e86a6f0de270bb6 ima-ng sha256:5644d18659917cb42b97e57a9d66b17f36e64b2d67e2ef0bacd5242f7d1e238b /usr/lib/modules/6.14.0-35-generic/modules.alias.bin
10 989722bda801d04f958e202cd2f9c81c4cb64248 ima-ng sha256:9bbdaf84aa7aaf910ddfe2194efc72c783fa03e3c76b82e6e48288dea96a6b32 /usr/lib/modules/6.14.0-35-generic/modules.symbols.bin
10 ee490f0957e3765d22c707bb5c1f3c5a1e1979fc ima-ng sha256:e7b7ddb0183c0cb82e10d79fd2dd40f1ed919aa48b8d7078c1829b6d0998b912 /usr/lib/modules/6.14.0-35-generic/modules.builtin.alias.bin
10 e6e5fa3b9287a5ff86ab3826056991915fd5e223 ima-ng sha256:e6ffb245189752bb10b232eb447dbdfbc9e937bbadf4eaebdcc47eba2508efce /usr/lib/modules/6.14.0-35-generic/modules.builtin.bin
10 cf1211da1de5f5feb836aba218d3234e7038d108 ima-ng sha256:6fe759b3eb50740c07054b9cc222fa653f5dd987bd97130510e9fe3d719a3ce2 /usr/lib/systemd/network/99-default.link
10 59bee50030ddd870a7f08a6285a04677a67bfb4c ima-ng sha256:d930fed4b50bd4b405076582c5f827d4535df3ae2cc5e9bef9a84918ae7d819a /usr/lib/systemd/network/73-usb-net-by-mac.link
10 abd211325339059f67e36f15aaa924fb086cec58 ima-ng sha256:37895a6ae81ab0e8753eb97a7c11b7cf578549e06fbbf2d6b192d109bc2cd9a3 /usr/lib/udev/rules.d/50-firmware.rules
10 c59802bedd18502bc54ec2550ff602866fca99f4 ima-ng sha256:e51112614d0c2074aeedf3973c8b74806d85b4ec15f8557527a1ed302d702d36 /usr/lib/udev/rules.d/50-udev-default.rules
10 8eaf15c884f5392cc5c345552ca53718068fa1cb ima-ng sha256:c3fd84a8b465ffdcb9768ff8297ba308ae240cf812640f78162fb55b6854dccd /usr/lib/udev/rules.d/55-dm.rules
10 c534c5f00cb968132cb6afefe43f3ba0cd035965 ima-ng sha256:bd9988b957ba416bfdd72f6cc94a7d0e3c0b4d793fe85141ce4920bd1a747c1d /usr/lib/udev/rules.d/60-block.rules
10 94d52faf112ec444ba8a103e478071045492aba8 ima-ng sha256:31a088ec6e41872ad4ab3d6781bb419ea2aa270826475e9055229ac85d6ecdf0 /usr/lib/udev/rules.d/60-persistent-storage-dm.rules
10 1014b5f364139c3e4f72d180e8db63a57f9a085f ima-ng sha256:e34320b2d970d6fc3a06fad6873f970c4d825b478bc14da7a7a62c55dccb8faa /usr/lib/udev/rules.d/60-persistent-storage.rules
10 9c8845c8f7393965f9d34ca4f6c8cd7d8da16430 ima-ng sha256:9da728ccc7cdfe91c888ee95b635f4e1f2085be69ee3b550b45a44da3fe748df /usr/lib/udev/rules.d/61-persistent-storage-android.rules
10 b8df3bb33bd5b1c30d2c17cee9aa7277c091b711 ima-ng sha256:3206b20d47dd9cd17d9846141fe9bb769dbe7cb84714fdd9ca50a675d4d8a6c5 /usr/lib/udev/rules.d/70-snap.firefox.rules
10 fa8573604d4b08f5b56eb7b184f5b64a2a73efdb ima-ng sha256:a9d291dc55620b16e1c2f8e0790d00eb9821f3bf978a473a2503b7b8e9c16f1f /usr/lib/udev/rules.d/70-snap.firmware-updater.rules
10 c4511e563456429c77587102b97a7728173411b0 ima-ng sha256:324d3609e189490a0d065ded04459a152e4bed3f4c75b65cebd14a4d8615e27e /usr/lib/udev/rules.d/70-snap.snap-store.rules
10 56b9b2519388df3309a9fef835cae9993f15ffd0 ima-ng sha256:b463abb7fb5c51d795b4a8c1834e0f6be72cd1aeb64d6883fd84ac979d6a9319 /usr/lib/udev/rules.d/70-snap.snapd-desktop-integration.rules
10 7978c650c6b92a1420477c6e1815b450f4f561ec ima-ng sha256:76ba34b32931fa5adccb6544e8a082019403e486893125fd3e4b54efb891c842 /usr/lib/udev/rules.d/70-snap.snapd.rules
10 9a73a4f0238e92e9b1a8215eb9f600b40535ff06 ima-ng sha256:a9644057ebdc016bc1590404e5b7fda7892586770b3950c3bc407884b58c66e0 /usr/lib/udev/rules.d/71-seat.rules
10 ab72b0bdb9ddec067172f3c1a1172f7ed9504881 ima-ng sha256:fcbf4bbd63bec2c63f9b9d11b90cac3a137f37cf69692033108426d44a8e6cea /usr/lib/udev/rules.d/73-special-net-names.rules
10 8ce56e502333bfe9af8f82652dab5d2818c78575 ima-ng sha256:5b8da22a593f2aaffd4697e4cbfb14cb7eb1d52b96f03d9a60c82eeec920e925 /usr/lib/udev/rules.d/75-net-description.rules
10 b95bbda842c53ac66627ee1b113cd36d3d250342 ima-ng sha256:0941cea0be8d3564556b5787a87cf55971fd3e46e19c56ad68a4205e8ad3a560 /usr/lib/udev/rules.d/80-drivers.rules
10 310e9865cbf2cc988337b7e71cf560f9e96a12fb ima-ng sha256:7056ebc8ef611d0f61b2ac01e20fa8cca035f957e58fd60600e3eec9bab927c2 /usr/lib/udev/rules.d/80-net-setup-link.rules
10 cf10b140e3370d048708b4e9b6d763286e9d0806 ima-ng sha256:2bbb8e2eded56b6fc80d7f0d8235c17a352d84301b0a81a21370d8a04b01a59e /usr/lib/udev/rules.d/95-dm-notify.rules
10 c4a1006e329be9e6dcf208811d5fb349568a0fe7 ima-ng sha256:6567e13bd3f42a7dc5698b86b99e0b73296ab6786dcc74d17d8b9e7e428ced56 /usr/lib/modules/6.14.0-35-generic/kernel/drivers/platform/x86/wmi.ko.zst
10 1e2b1f5370cc7b5b6841b98a0dfc4744c658fcd7 ima-ng sha256:51503772282933ac198d6a2cee4d2511e68a8a42a3dcfd8fcef7356d2a480748 /usr/lib/modules/6.14.0-35-generic/kernel/drivers/hid/hid.ko.zst
